smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
C[C@@H](Nc1cccc(F)c1C(N)=S)c1nc([C@@H]2CCOC2=O)n[nH]1,31.0,52,ZINC000005290236,mutation,[1],,67.0,-2.497882505770332
CCOC[C@H](C)NC(=O)N(C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)c1ccnn1Cc1ccccc1,6.0,31,ZINC000062822252,mutation,[1],,68.0,-0.15163693274032702
CCC1(COc2ccc(C(=O)N(C)CCOCC3CC3)cc2N)CCC1,29.0,19,ZINC000032915094,mutation,"[1, 2]",,69.0,1.9473322654768794
CC(C)OC(=O)c1c(NC(=O)c2ccc[nH]2)sc2c1CCCC2,5.0,,,crossover,"[1, 2, 3]",28.0,70.0,2.2821951486562746
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,37.0,,,crossover,"[1, 2]",29.0,71.0,1.0420263843998359
CCOC(=O)[C@@H](C)Nc1cc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3Cl)CC2)c(F)c1C(N)=S,32.0,,,crossover,[1],31.0,72.0,-0.40809570268172113
CS(=O)(=O)c1ccc(C(=O)Nc2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],6.0,,,crossover,"[1, 2]",23.0,73.0,1.017953720613286
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(C3CCC(Br)CC3(C)Cl)CC2)c1,44.0,,,crossover,[1],32.0,74.0,-0.3144903116719213
Cc1ccccc1Cn1cc(C(=O)N2CCCC[C@@H]2CCn2cccn2)nn1,28.0,,,crossover,[1],17.0,75.0,0.4004185426554103
CN(CCOCC1CC1)C(=O)c1ccc(Cl)c(N)c1,29.0,,,crossover,[1],48.0,76.0,0.938552656326423
CCOC(=O)[C@@H]1CC(=O)N(c2ccc(Br)cc2Cn2cc(C(=O)N3CCCC[C@@H]3CCn3cccn3)nn2)C1,17.0,,,crossover,[1],44.0,77.0,-0.2656248233834896
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2-n2cccc2)C1,38.0,,,crossover,[1],10.0,78.0,0.6302352250215264
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(C34OCC[C@H](NCCc5nncn5C5CC5)C3CCCC4Cl)CC2)c1,10.0,,,crossover,[1],32.0,79.0,-2.4134135725935812
CC(=O)NNC(=S)NCCc1ccc(Cl)cc1Cn1cc(C(=O)N2CCCC[C@@H]2CCn2cccn2)nn1,48.0,,,crossover,[1],17.0,80.0,-1.1709228274262933
COC(=O)N1CCC(CNC(=O)C2=NC3CCCC(OC)C3(N3CCN(C[C@H](O)COc4ccc5c(c4)OCO5)CC3)S2)CC1,30.0,,,crossover,[1],37.0,81.0,-3.757056928067118
CCOC(=O)[C@@H](C)Nc1cccc(F)c1C(N)=S,33.0,,,crossover,[1],31.0,82.0,-0.6151703687456019
Clc1cccc2c1OCC[C@@H]2NCCc1nncn1C1CC1,21.0,,,crossover,[1],10.0,83.0,0.0126214513538275
COCCn1cc(NC(=O)NNC(=O)CC2CCCCC2NC(=O)NCc2ncoc2C)cn1,40.0,,,crossover,[1],24.0,84.0,-2.8872534467497593
COCCn1cc(NC(=O)NNC(=O)CC2CCCCC2)cn1,23.0,,,crossover,[1],40.0,85.0,-0.3429235638633763
Cc1ocnc1CNC(=O)N[C@@H]1CCCC[C@H]1CNC(=O)OC(C)(C)C,24.0,,,crossover,[1],12.0,86.0,-0.5986110195954267
CCOC(=O)[C@@H](C)Nc1cccc(F)c1C(N)=S,31.0,,,crossover,[1],17.0,87.0,-0.6151703687456019
Cc1cccc(C23CCN(CC2)CC3)c1C,19.0,,,crossover,[1],35.0,88.0,0.07867025820960799
COc1ccc(C(=O)Nc2ccnn2Cc2ccccc2)c(-c2cnc(N(C)C)nc2[C@H]2CCCN2S(C)(=O)=O)c1[N+](=O)[O-],39.0,,,crossover,[1],6.0,89.0,0.33123816055994626
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3Cl)CC2)c1,,,,initial,"[0, 1, 2, 3]",,32.0,1.8252604937795
O=C(Nc1ccc2c(c1)CCN2C(=O)c1cccnc1)c1ccc[nH]1,,,,initial,"[0, 1, 2]",,5.0,1.3809784722734924
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,,,,initial,"[0, 1, 2]",,37.0,1.0420263843998359
CS(=O)(=O)c1ccc(C(=O)Nc2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],,,,initial,"[0, 1]",,6.0,1.017953720613286
CC(C)NC(=O)C(=O)Nc1sc2c(c1C(=O)OC(C)C)CCCC2,,,,initial,"[0, 1]",,28.0,0.9780827752515608
CN(CCOCC1CC1)C(=O)c1ccc(Cl)c(N)c1,,,,initial,"[0, 1]",,29.0,0.938552656326423
CCOC(=O)[C@@H]1CC(=O)N(c2ccc(Br)cc2C)C1,,,,initial,"[0, 1]",,44.0,0.8108934521979301
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc(Cl)cc2-n2cccc2)C1,,,,initial,"[0, 1]",,38.0,0.6302352250215264
Cc1ccccc1Cn1cc(C(=O)N2CCCC[C@@H]2CCn2cccn2)nn1,,,,initial,"[0, 1]",,17.0,0.4004185426554103
Cc1sc2[nH]c(=S)n(C[C@H]3CCCO3)c(=O)c2c1C,,,,initial,"[0, 1]",,23.0,0.06591290874276778
COC(=O)c1cc(OC)ccc1-c1cccc2c1OCC[C@@H]2N(CCc1nncn1C1CC1)c1cc(Cl)c(C(=O)O)cc1[N+](=O)[O-],54.0,67,ZINC000169935131,mutation,[2],,50.0,0.8887282439379202
Cc1ccc(Cl)c2nc(-c3cccn3C(=O)OCC(Cl)(Cl)Cl)n(-c3ccc4c(c3)CCN4C(=O)c3cccnc3)c(=O)c12,50.0,44,ZINC000078876429,mutation,"[2, 3, 4]",,51.0,2.2608956874501596
CCCC(=O)N(c1cccc2cccn12)[C@@H]1CCCN(C(=O)Cc2ccc(C)c(OCCNc3ncncc3C)c2)C1,59.0,65,ZINC001167815288,mutation,[2],,52.0,0.5899544938839376
CCC1(COc2ccc(C(=O)N(C)CCOCC3CC3)cc2NC(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CCC1,69.0,12,ZINC000002504716,mutation,"[2, 3]",,53.0,1.7286990375112752
COC(=O)N1CCC(CN(C(=O)OCC(C)(C)C)C(=O)c2nc3ccccc3s2)CC1,71.0,12,ZINC000000403127,mutation,"[2, 3]",,54.0,1.177177025593077
CC(C)NC(=O)C(=O)Nc1sc2c(c1C(=O)Sc1ccoc1CN(C)CCF)CCCC2,28.0,25,ZINC001237186353,mutation,[2],,55.0,0.15191937142179165
CC(C)OC(=O)c1c(N(C(=O)O[C@@H]2CS(=O)(=O)C[C@H]2O)C(=O)c2ccc[nH]2)sc2c1CCCC2,70.0,12,ZINC000005161078,mutation,[2],,56.0,-2.2684385060190086
O=C(Nc1ccc2c(c1)CCN2C(=O)C1CCCN(C(=S)N[C@@H]2C[C@H]3CC[C@@H]2C3)C1)c1ccc[nH]1,5.0,32,ZINC000003179996,mutation,[2],,57.0,-1.6978921400487321
CN(CCOCC1CC1)C(=O)c1ccc(Cl)c(NC(=S)Nc2ccc(F)c(F)c2F)c1,29.0,32,ZINC000002389342,mutation,"[2, 3, 4, 5]",,58.0,2.0857091076758145
CCC=CCCC(O)c1ccccc1N1CCN(C(=O)CCNS(=O)(=O)c2cc(C)ccc2C)CC1,32.0,81,ZINC000001999333,mutation,[2],,59.0,0.507676012476215
COC(=O)N1CCC(CN(C(=O)N[C@@H]2CC(=O)N(C3CC3)C2)C(=O)c2nc3ccccc3s2)CC1,37.0,31,ZINC000019732312,mutation,[2],,60.0,-0.9760422657374246
CCOC(=O)[C@@H]1CC(=O)N(c2ccc(N[C@@H]3CCC[C@H]3N)cc2C)C1,44.0,87,ZINC000019367535,mutation,[2],,61.0,-1.1894710816608147
CS(=O)(=O)c1ccc(C(=O)N(C(=O)O)c2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],73.0,26,ZINC000059091802,mutation,[2],,62.0,-0.07588193081422023
CS(=O)(=O)c1ccc(-c2nc3cc(S(N)(=O)=O)ccc3c(=O)n2-c2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],6.0,44,ZINC000036532777,mutation,[2],,63.0,-0.5858543274900078
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc(C(=O)CN3CC(=O)C3)cc2-n2cccc2)C1,38.0,80,ZINC000199553957,mutation,[2],,64.0,-1.6816882790511025
CC=CC(=O)N(C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)C1CCN(C(=O)OCCCCC)N1Cc1ccccc1,53.0,13,ZINC000000901132,mutation,[2],,65.0,-0.2276671060917072
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc(Sc3cccc(C(F)(F)F)c3C)cc2-n2cccc2)C1,78.0,20,ZINC000036533043,mutation,"[2, 3]",,66.0,1.4526009537515197
CN(CCOCC1CC1)C(=O)c1ccc(C#N)c(N)c1,76.0,21,,mutation,[2],,67.0,-0.4157686909335272
C=COC(=O)N1CCCN1CC[C@H]1CCCCN1C(=O)c1cn(Cc2ccccc2C)nn1,75.0,12,ZINC000002242591,mutation,[2],,68.0,-0.797728573818081
CCc1cc(C)cc(CC)c1N(C(=O)[C@@H]1O[C@]1(C)CC)C(=S)N1CC(NC(=O)NNC(=O)CC2CCCCC2)CN1CCOC,63.0,23,ZINC000039340080,mutation,[2],,69.0,-1.7308728059600953
CCOC(=O)[C@@H]1CC(=O)N(c2c(C(=O)N(C)CCOCC3CC3)cc(Br)c(OCC3(CC)CCC3)c2N)C1,69.0,,,crossover,[2],44.0,70.0,-0.09373533729331335
Clc1cccc2c1OCC[C@@H]2NCCc1nncn1C1CC1,32.0,,,crossover,[2],83.0,71.0,-0.5024797678484801
CCc1cc(C)c2nc(C(=O)NCC3CCN(C(=O)OC)CC3)sc2c1NC(=S)N1CC(NC(=O)NNC(=O)CC2CCCCC2)CN1CCOC,71.0,,,crossover,[2],63.0,72.0,-1.2126646328295618
CCc1cc(C)cc(CC)c1NC(=S)N1CC(NC(=O)NNC(=O)CC2CCCCC2)CN1CCOC,28.0,,,crossover,[2],63.0,73.0,-0.6464152520215373
Clc1cccc2c1OCC[C@@H]2NCCc1nncn1C1CC1,76.0,,,crossover,[2],83.0,74.0,-0.5024797678484801
CS(=O)(=O)c1ccc(C(=O)Nc2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],6.0,,,crossover,[2],5.0,75.0,0.5373188366702314
CCCC(=O)N(C1CC2(c3cccc(C)c3C)CCN1CC2)[C@@H]1CCCN(C(=O)Cc2ccc(C)c(O)c2)C1,59.0,,,crossover,[2],88.0,76.0,-0.6566439913068363
Cc1sc2[nH]c(=S)n(C[C@H]3CCCO3)c(=O)c2c1C,29.0,,,crossover,[2],23.0,77.0,-0.4536054177142946
COC(C)=CC(=O)N(C(=O)C(=O)NC(C)C)C1:[SH]:C2:C(:C:1C(=O)OC(C)C)CCCC2,70.0,,,crossover,[2],57.0,78.0,-1.7593801485954494
O=C(O)c1cc([N+](=O)O)c(N(CCc2nncn2C2CC2)[C@H]2CCOc3c(Cl)cccc32)cc1Cl,54.0,,,crossover,[2],53.0,79.0,0.07593166417876052
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1CCn1cccn1,37.0,,,crossover,[2],17.0,80.0,-0.6635880056815447
CS(=O)(=O)C1CCC(C(=O)Nc2ccnn2Cc2ccccc2)CC1[N+](=O)[O-],73.0,,,crossover,[2],85.0,81.0,-2.083931269523683
CCOC(=O)[C@@H]1CC(=O)N(c2ccc(Br)cc2C)C1,44.0,,,crossover,[2],23.0,82.0,0.28955563217071634
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,78.0,,,crossover,[2],71.0,83.0,0.5550178925748532
CCCCCOC(=O)N1CCC(NC(=O)Nc2ccc(Cl)cc2-n2cccc2)N1Cc1ccccc1,53.0,,,crossover,"[2, 3]",78.0,84.0,1.5777211059409078
Cc1ccccc1Cn1cc(C(=O)N2CCC(CNC(=O)c3nc4ccccc4s3)CC2CCn2cccn2)nn1,75.0,,,crossover,[2],37.0,85.0,-0.23117632564181806
COc1cc(Cl)c(C(=O)Nc2ccnn2Cc2ccccc2)c(-c2cnc(N(C)C)nc2[C@H]2CCCN2S(C)(=O)=O)c1NC(=O)N[C@@H]1CCN(C(C)=O)C1,38.0,,,crossover,[2],89.0,86.0,-1.0364381661982527
O=C(O)c1cc([N+](=O)[O-])c(N(CCc2nncn2C2CC2)[C@H]2CCOc3c(Cl)cccc32)cc1Cn1cc(C(=O)N2CCCC[C@@H]2CCn2cccn2)nn1,17.0,,,crossover,[2],54.0,87.0,-0.550502510902743
CCc1cc(C)cc(CC)c1NC(=S)N1CC(NC(=O)NNC(=O)CC2CCCCC2)CN1CCOC,63.0,,,crossover,[2],50.0,88.0,-0.6464152520215373
CC(C)OC(=O)c1c(NC(=O)c2ccc[nH]2)sc2c1CCCC2,88.0,,,crossover,"[2, 3]",70.0,89.0,1.1690765101103766
O=C(Nc1ccc2c(c1)CCN2C(=O)c1cccnc1)c1cccn1C(=O)OCC(Cl)(Cl)Cl,5.0,12,ZINC000001555770,mutation,"[1, 2, 3]",,50.0,1.345050438301836
CC(C)OC(=O)c1c(NC(=O)c2ccc[nH]2)sc2c1CCCC2,5.0,,,crossover,"[1, 2, 3]",28.0,70.0,1.1690765101103766
O=C(O)c1cc([N+](=O)[O-])c(N(CCc2nncn2C2CC2)[C@H]2CCOc3c(Cl)cccc32)cc1Cl,10.0,91,ZINC000004362878,mutation,"[1, 2]",,54.0,0.4821648561602815
CCC1(COc2ccc(C(=O)N(C)CCOCC3CC3)cc2N)CCC1,29.0,19,ZINC000032915094,mutation,"[1, 2]",,69.0,0.8928496856787858
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3Cl)CC2)c1,,,,initial,"[0, 1, 2, 3]",,32.0,1.0662521012891526
CCCC(=O)N(c1cccc2cccn12)[C@@H]1CCCN(C(=O)Cc2ccc(C)c(O)c2)C1,43.0,18,ZINC001525644000,mutation,"[1, 2]",,59.0,0.31834164433630324
O=C(Nc1ccc2c(c1)CCN2C(=O)c1cccnc1)c1ccc[nH]1,,,,initial,"[0, 1, 2]",,5.0,0.7176901200080782
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,,,,initial,"[0, 1, 2]",,37.0,0.5550178925748532
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,37.0,,,crossover,"[1, 2]",29.0,71.0,0.5550178925748532
CS(=O)(=O)c1ccc(C(=O)Nc2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],6.0,,,crossover,"[1, 2]",23.0,73.0,0.5373188366702314
O=C(Nc1sc2c(c1C(=O)Sc1ccc(-c3cncs3)nn1)CCCC2)c1ccc[nH]1,89.0,25,ZINC000575574797,mutation,[3],,100.0,0.1271975700351784
Cc1ccc(-c2ccccc2C(=O)N[C@H]2CCOC2=O)c2nc(-c3cccn3C(=O)OCC(Cl)(Cl)Cl)n(-c3ccc4c(c3)CCN4C(=O)c3cccnc3)c(=O)c12,51.0,89,ZINC000106096607,mutation,[3],,101.0,-0.0005583300748439601
CCC1(COc2ccc(C(=O)N(C)CCOCC3CC3)cc2N(C(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c2ccnc3occc23)CCC1,53.0,18,ZINC000085210648,mutation,"[3, 4]",,102.0,0.7276078156900936
C=CNc1cccnc1-c1ccc(NC(=O)NC2CCN(C(=O)OCCCCC)N2Cc2ccccc2)c(-n2cccc2)c1,84.0,69,ZINC001174778626,mutation,[3],,103.0,0.4861328058840996
Cc1cccc(NC(=S)N(C(=S)Nc2ccc(F)c(F)c2F)c2cc(C(=O)N(C)CCOCC3CC3)ccc2Cl)c1,58.0,32,ZINC000000164656,mutation,"[3, 4, 5, 6]",,104.0,1.5246594904618884
CC(=O)N1CC[C@@H](NC(=O)N(C(=O)[C@@H]2CCC[C@H]2N)c2ccc(Sc3cccc(C(F)(F)F)c3C)cc2-n2cccc2)C1,66.0,13,ZINC000001558054,mutation,[3],,105.0,-0.8090587983878861
Cc1cccc([C@H](C)N(C(=O)c2ccc[nH]2)c2sc3c(c2C(=O)OC(C)C)CCCC3)c1,70.0,18,ZINC000058481010,mutation,[3],,106.0,0.565578624922882
O=C[C@H](F)C(=O)N1CCCC(C(=O)N2CCc3cc(NC(=O)c4cccn4C(=O)OCC(Cl)(Cl)Cl)ccc32)C1,50.0,13,ZINC000034214541,mutation,[3],,107.0,-1.5321306792603229
CCCC(=O)N(c1cccc2cccn12)[C@@H]1CCCN(C(=O)Cc2ccc(C)c(OCCNC3NCN(C(=O)Oc4ccccc4OC)CC3C)c2)C1,52.0,12,ZINC000000403372,mutation,[3],,108.0,-1.2029072789530983
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3C(O)c3cc(=O)cc[nH]3)CC2)c1,32.0,81,ZINC000020440690,mutation,[3],,109.0,-1.5130202383098204
CCC1(COc2ccc(C(=O)N(C)CCOCC3CC3)cc2NC(=O)c2ccccc2)CCC1,69.0,26,ZINC001223147372,mutation,"[3, 4, 5, 6]",,110.0,1.2206746181142112
O=C(c1cccnc1)N1CCc2cc(N(C(=O)OCCF)C(=O)c3ccc[nH]3)ccc21,5.0,12,ZINC000002040572,mutation,[3],,111.0,-0.43562685734773815
CCC=CCCC(OC(=S)NC[C@H](CC(=O)O)c1ccccc1)c1ccccc1N1CCN(C(=O)CCNS(=O)(=O)c2cc(C)ccc2C)CC1,59.0,36,ZINC000757190381,mutation,[3],,112.0,-0.13442688575694006
COC(=O)N1CCC(Cn2c(-c3nc4ccccc4s3)nc3ccccc3c2=O)CC1,71.0,44,ZINC000000047985,mutation,"[3, 4]",,113.0,0.6353411577061585
COC(=O)c1cc(OC)ccc1-c1cccc2c1OCC[C@@H]2N(CCc1nncn1C1CC1)c1cc(C2=C(c3ccc4nc[nH]c4c3)CNC2)c(C(=O)O)cc1[N+](=O)[O-],50.0,78,ZINC001243110196,mutation,[3],,114.0,-0.5262145438119937
CS(=O)(=O)c1ccc(C(=O)N(c2cnc(NC=N)cn2)c2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],75.0,18,ZINC001167869070,mutation,[3],,115.0,-1.0183854848636507
COC(=O)N1CCC(CN(C(=O)c2nc3ccccc3s2)C(=O)C2(O)CC2)CC1,37.0,13,ZINC000002539397,mutation,[3],,116.0,-0.9380872523622394
CC(C)NC(=O)C(=O)N(C(=O)Nc1cc(Cl)nc(Cl)c1)c1sc2c(c1C(=O)Sc1ccoc1CN(C)CCF)CCCC2,55.0,31,ZINC000000162889,mutation,[3],,117.0,0.04137462939801695
COc1ccc2c(=O)n(-c3ccnn3Cc3ccccc3)c(-c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)nc2c1Br,73.0,44,ZINC000095629417,mutation,[3],,118.0,0.12124045948957063
O=C1C[C@H](NC(=O)c2ccccc2-c2cccc3c2OCC[C@@H]3N(CCc2nncn2C2CC2)c2cc(Cl)c(C(=O)O)cc2[N+](=O)[O-])CN1,54.0,89,ZINC000229001174,mutation,[3],,119.0,-1.2907306599498014
CCC1(COc2ccc(C(=O)N(C(=O)O)c3ccnn3Cc3ccccc3)cc2NC(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CCC1,53.0,,,crossover,"[3, 4]",62.0,120.0,0.7457757590710481
CCCCCOC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,84.0,,,crossover,"[3, 4]",83.0,121.0,0.7692760384727162
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc(Sc3cccc(C(F)(F)F)c3C)cc2-n2cccc2)C1,66.0,,,crossover,[3],5.0,122.0,0.41164648972432605
CN(CCOCC1CC1)C(=O)c1ccc(S(C)(=O)=O)c(NC(=S)Nc2ccc(F)c(F)c2F)c1,58.0,,,crossover,[3],73.0,123.0,0.1257959387436205
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)NC12N=C(c3cccn3C(=O)OCC(Cl)(Cl)Cl)N(c3ccc4c(c3)CCN4C(=O)c3cccnc3)C(=O)C1C(C(=O)N(C)CCOCC1CC1)CCC2Cl,51.0,,,crossover,[3],53.0,124.0,-1.0281386910579258
CCC=CCCC(O)c1ccccc1N1CCN(C(=O)CCNS(=O)(=O)c2cc(C)ccc2C)CC1,89.0,,,crossover,[3],59.0,125.0,-0.2289519338929709
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3Cl)CC2)c1,70.0,,,crossover,[3],32.0,126.0,0.39390667995701767
COC(=O)N1CCC(CNC(=O)c2nc3c(Cl)c4c(cc3s2)[C@H](N(CCc2nncn2C2CC2)c2cc(Cl)c(C(=O)O)cc2[N+](=O)[O-])CCO4)CC1,37.0,,,crossover,[3],54.0,127.0,-0.6795446493168312
COC(=O)N1CCC(CNC(=O)c2nc3ccccc3s2)CC1,32.0,,,crossover,[3],71.0,128.0,0.0007690408395173431
CS(=O)(=O)c1ccc(C(=O)Nc2ccnn2Cc2ccccc2)cc1[N+](=O)[O-],75.0,,,crossover,[3],77.0,129.0,-0.013685246608349244
Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3Cl)CC2)c1,59.0,,,crossover,[3],32.0,130.0,0.39390667995701767
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc3c(c2-n2cccc2)CCN3C(=O)c2cccnc2)C1,50.0,,,crossover,[3],66.0,131.0,-1.0964702649246103
CS(=O)(=O)c1cc(Cl)c(C(=O)O)cc1[N+](=O)O,50.0,,,crossover,[3],73.0,132.0,-1.434438093425265
CCC1(COc2c(NC(=O)c3cccn3C(=O)OCC(Cl)(Cl)Cl)cc(C(=O)N(C)CCOCC3CC3)c3c2CCN3C(=O)c2cccnc2)CCC1,69.0,,,crossover,"[3, 4]",50.0,133.0,0.6051529377159711
Cc1ccc(Cl)c2nc(-c3cccn3C(=O)OCC(Cl)(Cl)Cl)n(-c3ccc4c(c3)CCN4C(=O)c3cccnc3)c(=O)c12,83.0,,,crossover,"[3, 4]",51.0,134.0,0.9944958250181043
O=C(Nc1ccc2c(c1)CCN2C(=O)c1cccnc1)c1ccc[nH]1,5.0,,,crossover,[3],32.0,135.0,0.10098370839568571
CCCC(=O)N(c1cccc2cccn12)C1CN(C(=O)OC)CCC1CNC(=O)c1nc2ccccc2s1,52.0,,,crossover,[3],83.0,136.0,-0.9878340429282284
CS(=O)(=O)c1ccc(C(=O)NC(=O)c2nc3ccccc3s2)cc1[N+](=O)[O-],73.0,,,crossover,[3],71.0,137.0,-0.3906802828474216
COC(=O)c1cc(OC)ccc1-c1cccc2c1OCC[C@@H]2N(C(=O)Cc1nncn1C1CC1)c1cc(Cl)c(C(=O)O)cc1[N+](=O)[O-],59.0,,,crossover,[3],50.0,138.0,-0.4659343014970614
CC(C)OC(=O)c1c(NC(=O)c2ccc[nH]2)sc2c1CCCC2,82.0,,,crossover,[3],89.0,139.0,0.38996241317492897
Cc1ccc(Cl)c2nc(-c3cccn3C(=O)OCC(Cl)(Cl)Cl)n(-c3ccc4c(c3)CCN4C(=O)c3cccnc3)c(=O)c12,50.0,44,ZINC000078876429,mutation,"[2, 3, 4]",,51.0,0.9944958250181043
CN(CCOCC1CC1)C(=O)c1ccc(Cl)c(NC(=S)Nc2ccc(F)c(F)c2F)c1,29.0,32,ZINC000002389342,mutation,"[2, 3, 4, 5]",,58.0,1.0417376763346289
CCC1(COc2ccc(C(=O)N(C)CCOCC3CC3)cc2NC(=O)O[C@@H]2C[C@H](C)CC[C@H]2C(C)C)CCC1,69.0,12,ZINC000002504716,mutation,"[2, 3]",,53.0,0.48222924693612423
CCCCCOC(=O)N1CCC(NC(=O)Nc2ccc(Cl)cc2-n2cccc2)N1Cc1ccccc1,53.0,,,crossover,"[2, 3]",78.0,84.0,0.4825038594265366
CC(=O)N1CC[C@@H](NC(=O)Nc2ccc(Sc3cccc(C(F)(F)F)c3C)cc2-n2cccc2)C1,78.0,20,ZINC000036533043,mutation,"[2, 3]",,66.0,0.41164648972432605
